datetime,casual,registered,count
2012-04-16 11:00,94.0,210.0,311.0
2011-12-05 22:00,7.0,84.0,96.0
2012-02-10 13:00,13.0,162.0,157.0
2012-06-09 7:00,14.0,124.0,162.0
2012-12-15 21:00,35.0,191.0,243.0
2011-11-19 6:00,2.0,10.0,15.0
2011-03-16 7:00,4.0,99.0,94.0
2012-05-16 22:00,38.0,182.0,188.0
2011-12-05 6:00,2.0,82.0,91.0
2012-02-06 8:00,5.0,435.0,412.0
2012-05-05 18:00,116.0,315.0,487.0
2012-12-18 13:00,42.0,232.0,268.0
2011-08-18 21:00,23.0,138.0,168.0
2011-04-19 18:00,37.0,324.0,368.0
2012-08-02 12:00,72.0,228.0,288.0
2011-01-04 9:00,3.0,98.0,88.0
2012-02-05 21:00,8.0,87.0,88.0
2011-03-04 7:00,3.0,104.0,107.0
2012-10-18 15:00,63.0,235.0,289.0
2012-05-04 5:00,2.0,40.0,39.0
2012-07-12 8:00,42.0,618.0,636.0
2011-06-19 13:00,162.0,215.0,390.0
2012-10-04 21:00,46.0,262.0,320.0
2011-10-04 17:00,51.0,469.0,565.0
2012-03-18 8:00,30.0,85.0,104.0
2011-02-16 23:00,4.0,31.0,35.0
2011-08-05 16:00,66.0,246.0,325.0
2012-07-02 17:00,93.0,616.0,697.0
2012-08-07 16:00,56.0,271.0,341.0
2012-02-17 1:00,1.0,11.0,13.0
2011-12-07 2:00,1.0,3.0,4.0
2011-02-08 7:00,2.0,105.0,103.0
2012-06-06 12:00,70.0,244.0,310.0
2011-06-17 18:00,73.0,333.0,492.0
2011-03-14 0:00,2.0,6.0,10.0
2011-10-07 13:00,69.0,166.0,237.0
2012-03-14 19:00,57.0,403.0,472.0
2011-11-06 19:00,30.0,127.0,168.0
2012-04-15 23:00,32.0,89.0,123.0
2012-07-18 5:00,2.0,39.0,37.0
2011-04-11 7:00,11.0,152.0,154.0
2012-09-12 18:00,93.0,761.0,800.0
2011-02-08 10:00,3.0,40.0,45.0
2012-12-12 12:00,20.0,207.0,235.0
2012-08-15 12:00,64.0,239.0,305.0
2012-10-18 13:00,60.0,257.0,335.0
2012-11-13 6:00,1.0,67.0,78.0
2012-12-13 12:00,23.0,235.0,263.0
2011-10-05 6:00,4.0,102.0,115.0
2011-09-12 9:00,37.0,175.0,210.0
2012-05-04 8:00,22.0,618.0,544.0
2011-01-17 19:00,2.0,29.0,31.0
2011-10-10 18:00,156.0,254.0,404.0
2011-07-18 10:00,50.0,90.0,138.0
2012-06-01 20:00,8.0,116.0,98.0
2011-04-10 6:00,2.0,5.0,8.0
2012-12-14 5:00,1.0,30.0,34.0
2011-02-02 21:00,2.0,51.0,55.0
2012-08-07 12:00,62.0,209.0,277.0
2012-01-09 5:00,0.0,15.0,16.0
2012-04-07 20:00,99.0,203.0,315.0
2012-04-07 19:00,113.0,268.0,379.0
2012-06-01 3:00,1.0,5.0,6.0
2011-03-04 18:00,13.0,200.0,183.0
2012-08-18 6:00,5.0,27.0,35.0
2011-08-13 2:00,11.0,47.0,70.0
2012-12-18 16:00,25.0,317.0,365.0
2011-07-13 5:00,2.0,23.0,25.0
2011-05-06 8:00,23.0,526.0,393.0
2012-10-10 13:00,55.0,252.0,304.0
2012-10-19 9:00,14.0,244.0,225.0
2011-11-19 19:00,24.0,153.0,184.0
2012-01-04 6:00,1.0,57.0,61.0
2012-06-10 19:00,133.0,256.0,398.0
2011-05-09 14:00,53.0,133.0,185.0
2011-09-01 0:00,8.0,31.0,37.0
2011-02-19 5:00,0.0,1.0,2.0
2011-10-04 10:00,29.0,103.0,140.0
2012-03-11 8:00,8.0,71.0,74.0
2011-11-16 17:00,17.0,204.0,261.0
2012-04-07 0:00,25.0,72.0,106.0
2011-10-10 7:00,10.0,60.0,73.0
2012-11-13 4:00,0.0,5.0,6.0
2012-04-04 12:00,68.0,208.0,285.0
2011-11-09 12:00,28.0,161.0,193.0
2012-05-18 14:00,105.0,236.0,337.0
2011-03-15 22:00,5.0,46.0,50.0
2011-10-13 4:00,1.0,4.0,5.0
2012-06-08 16:00,104.0,370.0,475.0
2011-09-11 3:00,11.0,19.0,27.0
2011-05-18 3:00,0.0,2.0,3.0
2011-10-15 3:00,4.0,15.0,20.0
2012-08-10 0:00,12.0,59.0,77.0
2012-10-14 21:00,37.0,152.0,204.0
2012-04-03 12:00,64.0,201.0,278.0
2012-03-16 21:00,8.0,116.0,110.0
2012-01-11 9:00,6.0,217.0,203.0
2012-04-05 13:00,55.0,200.0,267.0
2011-11-11 21:00,6.0,112.0,123.0
2011-11-17 4:00,1.0,4.0,5.0
2012-12-09 5:00,1.0,10.0,14.0
2012-07-17 6:00,8.0,145.0,165.0
2011-02-12 10:00,8.0,62.0,76.0
2012-06-04 5:00,1.0,31.0,33.0
2011-09-18 15:00,122.0,201.0,335.0
2012-03-19 9:00,32.0,260.0,302.0
2012-12-07 7:00,4.0,197.0,211.0
2011-05-19 1:00,6.0,14.0,17.0
2012-04-11 5:00,1.0,23.0,26.0
2011-09-17 13:00,81.0,181.0,272.0
2012-04-13 21:00,52.0,195.0,275.0
2012-08-09 16:00,78.0,330.0,409.0
2012-03-17 5:00,2.0,6.0,8.0
2012-10-03 0:00,5.0,28.0,41.0
2012-01-04 14:00,5.0,73.0,75.0
2012-03-05 22:00,5.0,78.0,90.0
2011-04-16 2:00,5.0,29.0,34.0
2011-05-08 8:00,35.0,65.0,121.0
2011-11-09 1:00,1.0,10.0,12.0
2011-09-19 0:00,9.0,22.0,31.0
2011-08-03 16:00,26.0,162.0,222.0
2011-08-09 16:00,55.0,223.0,284.0
2012-07-11 0:00,9.0,39.0,50.0
2012-09-09 1:00,19.0,86.0,100.0
2011-12-08 0:00,1.0,17.0,19.0
2012-10-14 16:00,229.0,358.0,615.0
2011-09-07 3:00,0.0,3.0,3.0
2011-01-10 4:00,-0.0,1.0,1.0
2012-07-12 4:00,1.0,8.0,9.0
2012-01-10 6:00,1.0,78.0,68.0
2011-02-15 8:00,4.0,241.0,225.0
2012-06-03 11:00,204.0,286.0,486.0
2012-03-12 18:00,66.0,586.0,749.0
2011-04-11 19:00,46.0,205.0,282.0
2012-03-14 16:00,63.0,314.0,365.0
2011-10-02 10:00,43.0,147.0,189.0
2011-12-12 21:00,5.0,111.0,116.0
2011-03-02 19:00,10.0,119.0,129.0
2012-05-04 16:00,106.0,366.0,496.0
2011-10-10 14:00,183.0,172.0,317.0
2012-05-07 9:00,24.0,231.0,278.0
2012-05-13 17:00,218.0,332.0,540.0
2012-01-05 16:00,14.0,211.0,219.0
2012-09-03 14:00,138.0,234.0,325.0
2011-08-01 14:00,44.0,109.0,145.0
2011-09-04 5:00,3.0,9.0,10.0
2012-04-16 2:00,5.0,39.0,53.0
2012-01-15 11:00,13.0,105.0,110.0
2011-04-01 22:00,8.0,57.0,60.0
2011-12-07 14:00,4.0,43.0,46.0
2012-07-18 9:00,44.0,259.0,305.0
2012-12-18 10:00,26.0,169.0,202.0
2012-05-04 7:00,18.0,367.0,322.0
2012-04-13 0:00,12.0,36.0,46.0
2011-12-03 16:00,70.0,208.0,286.0
2012-02-13 2:00,0.0,3.0,3.0
2012-01-13 22:00,3.0,77.0,84.0
2012-07-17 12:00,55.0,195.0,239.0
2011-05-06 17:00,65.0,464.0,552.0
2011-05-04 23:00,7.0,42.0,43.0
2012-03-02 0:00,4.0,34.0,39.0
2012-08-10 1:00,6.0,24.0,35.0
2012-02-11 10:00,5.0,87.0,83.0
2011-12-14 15:00,13.0,143.0,148.0
2011-12-01 1:00,2.0,9.0,8.0
2012-06-18 9:00,23.0,244.0,268.0
2012-06-06 20:00,35.0,271.0,350.0
2011-02-14 5:00,1.0,6.0,7.0
2012-12-14 13:00,30.0,239.0,285.0
2012-05-09 1:00,4.0,15.0,18.0
2012-07-14 6:00,6.0,25.0,29.0
2012-07-06 13:00,86.0,215.0,304.0
2012-04-10 2:00,1.0,4.0,6.0
2012-10-08 8:00,23.0,213.0,189.0
2011-04-07 15:00,44.0,103.0,155.0
2012-09-06 23:00,14.0,108.0,130.0
2011-06-01 18:00,51.0,322.0,406.0
2012-07-10 0:00,9.0,36.0,48.0
2012-02-05 1:00,3.0,39.0,40.0
2012-10-18 23:00,13.0,104.0,114.0
2011-12-06 14:00,6.0,52.0,63.0
2011-09-06 7:00,13.0,261.0,248.0
2011-09-17 14:00,85.0,170.0,265.0
2011-09-14 22:00,27.0,128.0,157.0
2012-06-12 3:00,0.0,4.0,5.0
2011-01-03 23:00,1.0,19.0,20.0
2011-12-06 3:00,0.0,3.0,5.0
2011-04-09 17:00,46.0,112.0,177.0
2012-02-09 15:00,11.0,155.0,160.0
2012-03-14 7:00,15.0,302.0,351.0
2012-09-07 22:00,47.0,188.0,249.0
2011-11-04 11:00,22.0,121.0,134.0
2012-07-06 5:00,3.0,39.0,43.0
2011-08-17 17:00,59.0,434.0,553.0
2011-12-04 18:00,31.0,163.0,211.0
2011-05-10 14:00,46.0,136.0,178.0
2012-07-16 5:00,2.0,34.0,37.0
2012-02-05 12:00,23.0,170.0,206.0
2012-08-08 4:00,0.0,7.0,7.0
2011-08-19 13:00,58.0,157.0,215.0
2012-05-13 11:00,158.0,273.0,425.0
2012-09-08 10:00,114.0,266.0,370.0
2012-08-18 15:00,284.0,325.0,621.0
2011-04-02 0:00,6.0,30.0,33.0
2011-11-16 0:00,2.0,17.0,19.0
2011-12-03 15:00,79.0,197.0,272.0
2012-12-19 17:00,26.0,558.0,590.0
2012-07-18 22:00,36.0,183.0,219.0
2011-05-17 1:00,4.0,10.0,13.0
2012-11-19 19:00,24.0,399.0,406.0
2012-07-05 17:00,70.0,554.0,595.0
2012-10-17 9:00,26.0,303.0,315.0
2012-12-03 23:00,8.0,96.0,105.0
2011-03-07 12:00,11.0,60.0,75.0
2012-12-06 2:00,1.0,7.0,7.0
2012-02-05 10:00,19.0,113.0,136.0
2011-11-08 3:00,0.0,3.0,4.0
2011-08-12 2:00,3.0,11.0,18.0
2012-03-09 5:00,0.0,12.0,16.0
2011-12-10 0:00,6.0,52.0,62.0
2012-01-12 1:00,1.0,7.0,9.0
2011-06-10 23:00,32.0,106.0,139.0
2012-12-19 16:00,26.0,309.0,372.0
2012-01-14 10:00,14.0,102.0,101.0
2012-12-03 6:00,2.0,128.0,126.0
2012-05-02 21:00,25.0,217.0,240.0
2011-01-03 21:00,2.0,47.0,48.0
2012-07-16 0:00,10.0,33.0,47.0
2012-11-11 6:00,3.0,22.0,20.0
2012-02-04 8:00,6.0,88.0,87.0
2011-12-01 10:00,9.0,103.0,115.0
2012-09-04 3:00,1.0,4.0,6.0
2012-02-05 3:00,2.0,16.0,15.0
2011-02-05 15:00,3.0,33.0,35.0
2011-04-10 10:00,33.0,73.0,103.0
2012-07-04 10:00,134.0,226.0,376.0
2011-11-08 2:00,1.0,4.0,5.0
2011-08-17 0:00,6.0,34.0,40.0
2012-06-14 19:00,73.0,472.0,562.0
2011-11-07 11:00,24.0,106.0,136.0
2012-07-04 7:00,14.0,188.0,210.0
2012-01-08 5:00,1.0,5.0,8.0
2012-10-07 15:00,47.0,163.0,214.0
2011-09-02 5:00,2.0,23.0,24.0
2011-09-02 19:00,64.0,287.0,338.0
2012-12-15 10:00,54.0,221.0,309.0
2011-03-01 17:00,16.0,225.0,211.0
2011-09-08 0:00,3.0,17.0,21.0
2012-04-09 7:00,15.0,334.0,381.0
2012-06-10 13:00,232.0,318.0,581.0
2011-12-19 3:00,1.0,3.0,3.0
2011-05-07 2:00,9.0,39.0,53.0
2011-05-14 13:00,15.0,68.0,91.0
2012-03-06 12:00,12.0,124.0,126.0
2011-02-15 4:00,0.0,1.0,2.0
2012-08-17 4:00,0.0,7.0,9.0
2011-03-19 7:00,7.0,22.0,38.0
2011-05-12 8:00,22.0,610.0,550.0
2011-09-09 17:00,50.0,339.0,398.0
2012-09-10 3:00,1.0,3.0,5.0
2012-09-02 4:00,3.0,8.0,12.0
2012-03-05 18:00,4.0,164.0,183.0
2011-04-19 5:00,1.0,14.0,16.0
2011-03-09 2:00,1.0,2.0,3.0
2012-04-10 6:00,3.0,110.0,110.0
2011-05-17 5:00,1.0,14.0,14.0
2012-04-03 15:00,79.0,193.0,265.0
2012-02-12 5:00,-0.0,3.0,2.0
2011-07-07 18:00,56.0,390.0,483.0
2012-01-12 18:00,16.0,363.0,393.0
2011-09-14 8:00,19.0,540.0,414.0
2012-07-11 14:00,66.0,207.0,264.0
2012-10-07 10:00,76.0,209.0,321.0
2011-12-01 20:00,8.0,194.0,209.0
2012-04-15 9:00,79.0,158.0,258.0
2012-06-07 17:00,95.0,722.0,778.0
2012-03-06 16:00,21.0,221.0,219.0
2011-02-09 5:00,-0.0,5.0,6.0
2011-12-03 2:00,4.0,29.0,34.0
2012-01-14 21:00,4.0,77.0,87.0
2012-12-12 22:00,8.0,128.0,139.0
2012-09-01 23:00,29.0,112.0,147.0
2011-09-06 6:00,4.0,76.0,80.0
2011-06-06 19:00,47.0,303.0,396.0
2012-12-04 22:00,14.0,134.0,153.0
2011-05-12 13:00,44.0,143.0,188.0
2012-05-14 0:00,9.0,31.0,46.0
2011-12-18 8:00,5.0,66.0,70.0
2011-04-08 6:00,2.0,58.0,46.0
2012-10-05 22:00,45.0,192.0,217.0
2011-08-10 7:00,16.0,236.0,297.0
2012-03-11 19:00,63.0,237.0,262.0
2012-03-15 14:00,72.0,187.0,240.0
2012-06-01 18:00,13.0,256.0,164.0
2011-06-17 22:00,14.0,105.0,128.0
2012-12-12 11:00,19.0,171.0,199.0
2012-06-17 21:00,74.0,178.0,234.0
2012-12-06 23:00,4.0,96.0,106.0
2012-08-19 5:00,2.0,10.0,11.0
2012-03-02 22:00,9.0,111.0,113.0
2012-09-12 1:00,3.0,19.0,23.0
2011-10-14 20:00,36.0,210.0,246.0
2012-05-09 23:00,7.0,44.0,54.0
2011-08-11 13:00,47.0,154.0,194.0
2012-06-10 21:00,76.0,173.0,231.0
2011-07-04 10:00,136.0,158.0,302.0
2011-08-11 9:00,33.0,195.0,219.0
2012-05-06 11:00,112.0,235.0,376.0
2011-08-12 11:00,64.0,143.0,202.0
2011-11-09 6:00,2.0,84.0,89.0
2011-05-10 0:00,6.0,24.0,31.0
2011-02-04 3:00,0.0,2.0,2.0
2011-09-04 14:00,139.0,200.0,286.0
2012-07-12 23:00,21.0,116.0,144.0
2011-01-09 17:00,6.0,71.0,72.0
2011-06-09 7:00,14.0,285.0,318.0
2011-10-15 4:00,1.0,6.0,8.0
2011-04-03 10:00,55.0,85.0,131.0
2012-12-11 10:00,19.0,157.0,200.0
2012-06-06 10:00,59.0,169.0,222.0
2011-02-10 14:00,4.0,55.0,60.0
2012-04-18 10:00,29.0,77.0,96.0
2011-09-09 19:00,24.0,174.0,186.0
2012-07-09 19:00,70.0,483.0,552.0
2011-10-10 20:00,65.0,152.0,198.0
2012-04-09 19:00,60.0,417.0,481.0
2011-03-12 9:00,9.0,58.0,77.0
2011-12-18 1:00,4.0,43.0,45.0
2011-07-14 17:00,72.0,458.0,583.0
2012-03-17 3:00,3.0,14.0,17.0
2012-05-10 16:00,74.0,326.0,427.0
2011-01-17 20:00,1.0,24.0,25.0
2011-06-17 3:00,1.0,4.0,5.0
2012-06-08 17:00,116.0,692.0,772.0
2012-02-09 7:00,3.0,229.0,233.0
2011-07-08 14:00,58.0,139.0,199.0
2011-02-05 16:00,3.0,35.0,40.0
2011-02-11 9:00,3.0,98.0,109.0
2012-05-08 18:00,66.0,637.0,663.0
2011-05-09 13:00,55.0,138.0,195.0
2012-05-10 0:00,6.0,26.0,36.0
2011-09-01 12:00,41.0,154.0,200.0
2012-07-07 13:00,182.0,234.0,423.0
2012-08-07 7:00,20.0,458.0,437.0
2011-12-19 20:00,13.0,210.0,207.0
2012-11-19 11:00,29.0,165.0,206.0
2011-03-12 18:00,45.0,74.0,158.0
2011-02-11 20:00,3.0,64.0,68.0
2012-10-04 16:00,69.0,386.0,500.0
2011-10-17 16:00,44.0,239.0,296.0
2011-05-08 13:00,174.0,241.0,410.0
2012-10-09 2:00,1.0,4.0,6.0
2012-09-08 9:00,77.0,226.0,311.0
2011-12-10 11:00,38.0,175.0,192.0
2012-02-01 20:00,14.0,256.0,278.0
2011-11-15 18:00,28.0,384.0,437.0
2011-05-11 19:00,34.0,285.0,340.0
2011-06-04 20:00,100.0,165.0,260.0
2011-02-08 12:00,4.0,61.0,66.0
2011-04-17 6:00,3.0,6.0,10.0
2011-08-19 10:00,51.0,118.0,165.0
2012-07-18 13:00,50.0,176.0,216.0
2012-07-06 0:00,13.0,60.0,76.0
2012-07-01 13:00,148.0,249.0,407.0
2011-06-06 14:00,51.0,126.0,180.0
2011-11-05 10:00,36.0,168.0,190.0
2011-07-10 9:00,94.0,134.0,197.0
2011-03-03 8:00,4.0,206.0,189.0
2011-02-10 1:00,-0.0,4.0,4.0
2011-01-07 17:00,6.0,126.0,141.0
2012-12-06 12:00,17.0,214.0,203.0
2012-03-13 0:00,4.0,28.0,34.0
2011-10-18 13:00,51.0,144.0,188.0
2012-10-13 23:00,23.0,128.0,136.0
2011-04-12 22:00,5.0,38.0,38.0
2011-10-06 16:00,36.0,248.0,296.0
2011-11-13 8:00,16.0,74.0,89.0
2011-02-12 21:00,4.0,52.0,56.0
2012-09-16 7:00,15.0,45.0,57.0
2011-11-16 9:00,4.0,72.0,74.0
2011-06-02 11:00,39.0,134.0,171.0
2012-03-03 1:00,3.0,37.0,42.0
2012-04-18 20:00,20.0,216.0,267.0
2012-09-15 3:00,8.0,24.0,28.0
2012-02-14 15:00,15.0,155.0,170.0
2012-06-15 20:00,72.0,303.0,368.0
2011-10-05 18:00,56.0,443.0,543.0
2011-04-18 23:00,13.0,49.0,55.0
2011-07-02 18:00,163.0,219.0,381.0
2011-03-12 4:00,1.0,3.0,3.0
2011-02-19 10:00,22.0,67.0,95.0
2012-03-13 3:00,0.0,2.0,3.0
2012-10-09 7:00,13.0,408.0,458.0
2011-05-01 4:00,2.0,5.0,7.0
2011-01-15 11:00,8.0,48.0,58.0
2012-07-15 13:00,198.0,279.0,539.0
2011-11-05 0:00,8.0,71.0,106.0
2012-07-13 11:00,85.0,204.0,294.0
2011-06-03 22:00,38.0,145.0,192.0
2011-08-03 23:00,13.0,63.0,81.0
2011-10-12 21:00,6.0,59.0,67.0
2011-04-14 9:00,22.0,137.0,159.0
2012-01-13 16:00,13.0,202.0,194.0
2011-01-03 15:00,9.0,57.0,62.0
2011-01-02 3:00,2.0,8.0,9.0
2011-05-14 11:00,33.0,108.0,143.0
2012-12-03 4:00,0.0,7.0,9.0
2011-12-05 1:00,2.0,8.0,12.0
2011-08-06 5:00,2.0,8.0,10.0
2011-01-08 0:00,2.0,17.0,19.0
2012-11-13 23:00,4.0,82.0,82.0
2011-09-12 1:00,4.0,8.0,14.0
2011-03-13 21:00,9.0,32.0,45.0
2011-03-01 3:00,1.0,1.0,2.0
2012-05-07 17:00,88.0,662.0,722.0
2012-03-01 6:00,2.0,79.0,88.0
2012-08-17 13:00,107.0,242.0,333.0
2012-05-18 9:00,60.0,303.0,377.0
2011-12-08 23:00,3.0,49.0,66.0
2012-09-19 20:00,39.0,311.0,382.0
2011-07-13 19:00,37.0,259.0,315.0
2012-10-09 16:00,42.0,309.0,389.0
2012-05-19 21:00,96.0,232.0,310.0
2011-01-04 12:00,4.0,51.0,54.0
2011-07-09 18:00,166.0,214.0,379.0
2012-09-11 0:00,7.0,38.0,43.0
2011-01-05 4:00,-0.0,2.0,2.0
2012-08-18 0:00,23.0,103.0,127.0
2012-08-05 23:00,27.0,73.0,108.0
2011-08-10 9:00,32.0,191.0,211.0
2012-04-14 6:00,2.0,23.0,25.0
2012-09-06 20:00,38.0,269.0,299.0
2012-11-19 6:00,3.0,129.0,129.0
2011-05-17 16:00,47.0,245.0,292.0
2012-01-12 4:00,-0.0,2.0,3.0
2011-02-18 4:00,0.0,2.0,3.0
2012-08-19 20:00,68.0,161.0,232.0
2011-07-18 13:00,49.0,121.0,173.0
2011-06-09 21:00,27.0,126.0,169.0
2012-06-03 1:00,26.0,76.0,94.0
2011-12-09 21:00,6.0,127.0,132.0
2012-10-12 5:00,1.0,40.0,41.0
2012-01-12 0:00,1.0,15.0,21.0
2011-09-01 10:00,37.0,106.0,139.0
2012-02-10 5:00,0.0,16.0,17.0
2012-09-17 20:00,35.0,268.0,311.0
2011-07-06 9:00,21.0,135.0,172.0
2012-08-13 6:00,7.0,138.0,156.0
2012-04-04 22:00,36.0,154.0,174.0
2011-02-05 21:00,3.0,39.0,46.0
2012-04-11 9:00,16.0,236.0,259.0
2011-10-14 19:00,44.0,275.0,330.0
2011-09-08 23:00,4.0,44.0,47.0
2011-06-17 12:00,56.0,172.0,232.0
2012-03-19 6:00,4.0,96.0,109.0
2011-09-11 14:00,147.0,214.0,320.0
2011-11-19 17:00,71.0,217.0,303.0
2011-01-11 7:00,1.0,89.0,79.0
2011-06-08 19:00,40.0,271.0,347.0
2011-12-10 23:00,3.0,60.0,79.0
2012-10-04 23:00,26.0,132.0,173.0
2011-10-10 16:00,206.0,271.0,424.0
2012-12-12 15:00,20.0,206.0,226.0
2011-05-16 17:00,32.0,211.0,269.0
2011-07-02 21:00,76.0,151.0,215.0
2011-06-01 22:00,30.0,132.0,159.0
2012-09-13 3:00,1.0,6.0,7.0
2011-11-18 8:00,5.0,329.0,372.0
2012-10-09 9:00,24.0,282.0,310.0
2011-05-14 4:00,4.0,6.0,9.0
2011-05-15 5:00,2.0,7.0,9.0
2011-04-10 1:00,8.0,37.0,47.0
2012-03-16 16:00,23.0,141.0,161.0
2012-06-08 13:00,98.0,257.0,346.0
2012-11-09 10:00,36.0,174.0,229.0
2011-08-19 2:00,2.0,8.0,9.0
2011-12-11 12:00,24.0,201.0,267.0
2011-09-13 18:00,59.0,433.0,529.0
2012-07-07 22:00,59.0,158.0,219.0
2012-03-10 9:00,12.0,111.0,142.0
2011-09-01 11:00,41.0,131.0,165.0
2011-09-10 12:00,148.0,244.0,368.0
2011-03-12 14:00,76.0,77.0,150.0
2012-06-03 18:00,180.0,324.0,481.0
2011-12-07 15:00,4.0,50.0,50.0
2011-03-15 13:00,15.0,69.0,81.0
2012-09-07 23:00,21.0,114.0,140.0
2012-01-17 18:00,16.0,455.0,448.0
2011-10-02 13:00,42.0,122.0,160.0
2011-04-08 8:00,5.0,155.0,100.0
2011-12-05 11:00,11.0,82.0,105.0
2011-02-08 4:00,0.0,1.0,2.0
2011-07-12 6:00,7.0,106.0,114.0
2012-11-19 15:00,39.0,207.0,256.0
2011-10-14 10:00,11.0,65.0,85.0
2011-12-04 0:00,7.0,74.0,84.0
2011-05-14 14:00,36.0,105.0,148.0
2011-11-03 12:00,25.0,164.0,193.0
2011-08-17 9:00,29.0,189.0,216.0
2011-09-07 22:00,5.0,50.0,56.0
2011-12-02 14:00,23.0,154.0,187.0
2012-11-08 16:00,34.0,305.0,369.0
2012-02-16 4:00,0.0,3.0,3.0
2011-09-16 23:00,25.0,95.0,105.0
2011-09-10 15:00,169.0,214.0,367.0
2011-12-09 0:00,2.0,26.0,28.0
2011-11-13 11:00,98.0,200.0,315.0
2012-09-12 11:00,61.0,207.0,272.0
2012-09-02 14:00,75.0,148.0,252.0
2012-03-04 5:00,2.0,5.0,6.0
2011-11-06 9:00,16.0,107.0,136.0
2012-03-14 15:00,71.0,217.0,263.0
2011-07-15 3:00,2.0,5.0,6.0
2011-06-15 9:00,26.0,189.0,220.0
2011-06-06 0:00,13.0,24.0,36.0
2012-12-15 12:00,139.0,351.0,497.0
2012-01-02 1:00,4.0,29.0,32.0
2012-06-15 4:00,1.0,7.0,8.0
2011-10-08 23:00,24.0,72.0,88.0
2012-05-17 22:00,31.0,183.0,196.0
2012-04-15 0:00,25.0,87.0,121.0
2011-05-11 0:00,6.0,29.0,32.0
2012-10-02 7:00,10.0,236.0,205.0
2011-11-16 18:00,7.0,98.0,136.0
2012-01-16 17:00,15.0,147.0,169.0
2012-11-02 16:00,43.0,309.0,374.0
2011-01-17 7:00,1.0,13.0,17.0
2011-03-17 10:00,17.0,52.0,71.0
2012-10-14 2:00,10.0,56.0,76.0
2012-07-13 16:00,97.0,355.0,450.0
2011-06-01 2:00,2.0,7.0,9.0
2012-04-15 18:00,187.0,294.0,452.0
2011-02-05 13:00,2.0,28.0,37.0
2011-01-19 10:00,3.0,36.0,44.0
2012-08-19 0:00,27.0,118.0,137.0
2011-11-11 12:00,36.0,206.0,255.0
2012-12-03 1:00,2.0,14.0,16.0
2012-02-11 21:00,1.0,55.0,59.0
2012-11-05 7:00,7.0,357.0,373.0
2012-06-19 2:00,1.0,5.0,6.0
2012-06-07 13:00,74.0,245.0,299.0
2011-09-16 22:00,28.0,129.0,150.0
2012-03-12 20:00,24.0,257.0,282.0
2012-03-02 17:00,15.0,239.0,270.0
2012-03-11 16:00,128.0,281.0,434.0
2012-10-04 7:00,14.0,415.0,409.0
2012-09-09 6:00,4.0,23.0,28.0
2012-07-01 5:00,5.0,13.0,16.0
2012-07-14 15:00,190.0,300.0,521.0
2012-07-04 14:00,138.0,224.0,351.0
2011-11-03 20:00,17.0,189.0,216.0
2012-06-09 1:00,21.0,83.0,109.0
2012-05-06 9:00,47.0,132.0,204.0
2011-02-18 6:00,3.0,44.0,50.0
2012-06-14 6:00,11.0,162.0,159.0
2012-02-11 4:00,1.0,4.0,4.0
2012-12-01 13:00,66.0,232.0,336.0
2012-04-11 14:00,27.0,156.0,220.0
2011-03-12 19:00,39.0,73.0,111.0
2012-03-04 21:00,8.0,85.0,90.0
2011-03-01 5:00,0.0,6.0,5.0
2011-08-14 15:00,137.0,195.0,332.0
2011-11-07 15:00,51.0,147.0,182.0
2012-10-06 9:00,82.0,244.0,344.0
2012-02-10 3:00,1.0,3.0,4.0
2011-08-10 19:00,51.0,284.0,369.0
2012-03-15 3:00,1.0,5.0,5.0
2012-03-14 9:00,31.0,262.0,312.0
2011-04-03 19:00,41.0,80.0,121.0
2011-04-09 1:00,4.0,29.0,42.0
2011-07-12 0:00,14.0,28.0,44.0
2012-11-14 0:00,3.0,37.0,35.0
2011-01-12 9:00,3.0,95.0,92.0
2012-03-07 10:00,19.0,115.0,149.0
2012-01-09 17:00,4.0,148.0,149.0
2012-10-11 20:00,25.0,311.0,378.0
2012-08-06 1:00,6.0,14.0,22.0
2011-11-10 15:00,8.0,77.0,87.0
2011-08-10 15:00,44.0,137.0,179.0
2012-09-18 16:00,14.0,142.0,159.0
2012-06-16 6:00,6.0,35.0,59.0
2012-11-05 18:00,26.0,471.0,504.0
2012-07-09 8:00,28.0,692.0,542.0
2011-09-09 7:00,4.0,99.0,78.0
2011-12-13 22:00,6.0,96.0,101.0
2012-04-15 20:00,109.0,191.0,293.0
2012-07-04 6:00,8.0,38.0,71.0
2012-06-17 18:00,157.0,317.0,463.0
2012-08-03 14:00,99.0,204.0,301.0
2012-11-17 14:00,173.0,279.0,466.0
2012-10-11 6:00,5.0,161.0,150.0
2012-08-15 19:00,67.0,472.0,537.0
2011-08-16 22:00,30.0,127.0,153.0
2012-05-14 18:00,32.0,499.0,430.0
2011-03-03 3:00,0.0,2.0,2.0
2011-11-04 2:00,1.0,9.0,10.0
2012-05-18 13:00,101.0,254.0,356.0
2012-06-16 11:00,214.0,300.0,525.0
2012-09-05 19:00,63.0,478.0,512.0
2011-01-04 22:00,2.0,35.0,37.0
2012-05-04 22:00,24.0,167.0,183.0
2012-06-15 1:00,5.0,24.0,33.0
2012-01-04 15:00,7.0,106.0,113.0
2012-11-07 6:00,3.0,140.0,137.0
2012-01-05 6:00,1.0,83.0,85.0
2011-09-07 11:00,5.0,41.0,46.0
2012-01-15 6:00,0.0,6.0,6.0
