id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2788557,1,2016-02-16 8:50,2016-02-16 9:13,1,-73.95758057,40.78203201,-73.97169495,40.75502777,N,1373
id2281711,1,2016-06-14 23:34,2016-06-14 23:54,1,-73.97880554,40.73660278,-73.99111176,40.77026749,N,1250
id3813430,2,2016-04-28 17:13,2016-04-28 17:35,5,-73.86341858,40.76985168,-73.86060333,40.73284149,N,1289
id0611678,1,2016-05-25 9:32,2016-05-25 9:54,1,-74.00387573,40.74197769,-74.01438141,40.70291138,N,1299
id3178088,2,2016-05-29 14:55,2016-05-29 15:17,6,-74.00565338,40.74578094,-73.95088196,40.76977921,N,1286
id1629252,1,2016-04-06 22:15,2016-04-06 22:36,2,-73.97727203,40.75117874,-73.97816467,40.76643753,N,1260
id3607929,1,2016-05-14 16:06,2016-05-14 16:28,1,-73.96672058,40.76126862,-73.93727112,40.8131218,N,1301
id2863130,2,2016-03-04 11:27,2016-03-04 11:49,5,-73.98069,40.74509811,-73.9460907,40.77339935,N,1300
id1210020,2,2016-01-26 18:48,2016-01-26 19:11,1,-74.00749969,40.74273682,-73.98348999,40.66067123,N,1356
id1292907,1,2016-04-22 21:06,2016-04-22 21:28,1,-73.99705505,40.73757172,-73.94467926,40.83463669,N,1355
id0483435,1,2016-02-27 16:00,2016-02-27 16:21,2,-73.87078094,40.77382278,-73.99012756,40.73529434,N,1270
id2228613,1,2016-01-29 22:55,2016-01-29 23:17,1,-74.00817108,40.73799133,-73.97457886,40.69609833,N,1327
id2610534,2,2016-02-10 18:10,2016-02-10 18:34,1,-73.97380066,40.76353836,-73.98903656,40.73231888,N,1415
id0606515,1,2016-02-17 1:27,2016-02-17 1:50,1,-73.79144287,40.64619827,-73.65061951,40.72169113,N,1385
id3786165,1,2016-06-22 21:18,2016-06-22 21:39,1,-74.00522614,40.72303009,-73.97763062,40.77800751,N,1276
id3569558,1,2016-02-09 10:31,2016-02-09 10:54,1,-73.97517395,40.79263687,-73.99369812,40.73405075,N,1381
id2832920,2,2016-06-03 8:48,2016-06-03 9:10,5,-73.95265198,40.82366562,-73.97311401,40.79032135,N,1319
id3776906,1,2016-01-15 12:19,2016-01-15 12:43,2,-73.98230743,40.74589157,-73.93000031,40.71590042,N,1389
id3247539,2,2016-01-30 21:39,2016-01-30 22:01,1,-73.99143219,40.75006104,-74.01235962,40.70486832,N,1346
id0487358,2,2016-01-12 13:02,2016-01-12 13:26,1,-73.96833038,40.76065826,-74.00311279,40.75421143,N,1476
id0545071,1,2016-04-17 14:21,2016-04-17 14:42,1,-74.00569153,40.74507141,-73.99783325,40.73286819,N,1287
id2324338,1,2016-03-25 12:50,2016-03-25 13:14,1,-74.00683594,40.73116302,-73.97299194,40.76427078,N,1453
id3428653,1,2016-06-26 21:37,2016-06-26 21:58,1,-73.95903778,40.77497101,-73.95005798,40.82889175,N,1255
id0597177,2,2016-05-06 11:57,2016-05-06 12:19,3,-73.98370361,40.72150421,-73.99987793,40.73319626,N,1318
id2302456,1,2016-03-19 23:22,2016-03-19 23:43,2,-73.87298584,40.77402878,-73.96350861,40.76423264,N,1259
id1686913,2,2016-01-25 5:23,2016-01-25 5:44,1,-73.98659515,40.72585678,-73.95480347,40.82338333,N,1275
id1890508,2,2016-05-16 10:21,2016-05-16 10:43,5,-73.97231293,40.79640961,-73.96990967,40.7638092,N,1320
id3537633,1,2016-02-11 19:35,2016-02-11 19:59,2,-73.95666504,40.78662109,-73.98497772,40.74767303,N,1434
id1086743,2,2016-01-30 6:00,2016-01-30 6:23,1,-73.79038239,40.64692688,-73.9384079,40.80026627,N,1372
id2020605,1,2016-05-11 18:59,2016-05-11 19:24,1,-73.99588013,40.69072723,-74.00252533,40.7249794,N,1473
id1068990,1,2016-06-07 11:51,2016-06-07 12:14,1,-73.99026489,40.75623322,-73.98500824,40.74232483,N,1423
id0917996,1,2016-01-22 12:23,2016-01-22 12:47,1,-73.95513916,40.78269577,-73.9631424,40.75825119,N,1424
id1703051,2,2016-05-17 11:55,2016-05-17 12:18,1,-73.95861816,40.77255249,-74.01099396,40.71331024,N,1376
id1882763,1,2016-03-01 17:43,2016-03-01 18:05,1,-73.97476959,40.74177933,-73.96607208,40.76176071,N,1314
id0359128,1,2016-01-17 16:24,2016-01-17 16:45,1,-73.87452698,40.77409363,-73.88913727,40.860672,N,1275
id2845469,1,2016-03-27 1:26,2016-03-27 1:51,1,-73.99277496,40.74740982,-73.92237854,40.76725006,N,1485
id1596960,2,2016-02-24 13:20,2016-02-24 13:45,1,-73.98222351,40.76384735,-73.98369598,40.74385452,N,1497
id3030256,1,2016-01-01 2:40,2016-01-01 3:03,2,-74.00258636,40.71439362,-73.94844055,40.78066254,N,1371
id3609131,2,2016-04-21 21:55,2016-04-21 22:18,1,-74.00253296,40.75511932,-74.00036621,40.70814896,N,1394
id2275191,2,2016-02-25 11:40,2016-02-25 12:02,5,-73.98080444,40.7633934,-73.97134399,40.75104904,N,1294
id3785999,2,2016-06-30 18:00,2016-06-30 18:21,1,-73.9667511,40.75777817,-73.9777298,40.78675842,N,1271
id1053676,2,2016-02-04 13:12,2016-02-04 13:35,1,-73.97834015,40.7521019,-73.97219086,40.78401184,N,1369
id0757852,1,2016-01-06 17:06,2016-01-06 17:29,1,-73.97265625,40.78089523,-74.00806427,40.73940659,N,1348
id2691668,1,2016-05-02 9:40,2016-05-02 10:04,1,-73.97953033,40.75476837,-73.972435,40.78118134,N,1426
id0484898,2,2016-05-20 14:44,2016-05-20 15:09,1,-73.98893738,40.7372818,-73.96652985,40.77309036,N,1467
id1748765,1,2016-04-20 20:22,2016-04-20 20:47,1,-73.97567749,40.75428391,-73.90742493,40.76512146,N,1460
id2799515,2,2016-03-08 9:58,2016-03-08 10:20,5,-73.97699738,40.76477051,-73.96843719,40.7506485,N,1308
id2737075,2,2016-02-26 21:08,2016-02-26 21:31,6,-73.86369324,40.76966095,-73.99092102,40.75587082,N,1346
id0330138,2,2016-04-19 9:38,2016-04-19 10:03,1,-73.95534515,40.78848648,-73.97322845,40.75771713,N,1492
id0945837,2,2016-01-16 3:09,2016-01-16 3:30,5,-73.94052124,40.79130173,-73.98922729,40.72037125,N,1250
id1346801,2,2016-06-17 16:04,2016-06-17 16:28,1,-74.01313782,40.71384811,-73.9822998,40.74539185,N,1450
id3460387,1,2016-04-14 12:32,2016-04-14 12:57,1,-73.98164368,40.78374863,-73.99462128,40.75008011,N,1481
id0826197,1,2016-02-07 14:02,2016-02-07 14:26,1,-73.99414063,40.75149918,-73.98966217,40.72018051,N,1452
id0168933,2,2016-05-07 1:42,2016-05-07 2:05,1,-73.98703766,40.72092819,-73.91805267,40.68170929,N,1395
id1522628,2,2016-06-02 19:33,2016-06-02 19:55,1,-74.00728607,40.70394516,-73.97852325,40.7477684,N,1286
id3565445,2,2016-05-12 10:30,2016-05-12 10:52,6,-73.97241974,40.75946045,-73.98329163,40.73154831,N,1289
id1577461,1,2016-03-26 23:16,2016-03-26 23:39,2,-73.98800659,40.72004318,-74.00261688,40.74995804,N,1352
id2984803,2,2016-06-19 17:45,2016-06-19 18:06,1,-74.01274109,40.70835876,-73.98930359,40.75868607,N,1276
id2232891,2,2016-06-15 5:11,2016-06-15 5:32,6,-73.96570587,40.76289368,-73.8728714,40.77437592,N,1293
id0186078,2,2016-01-11 10:37,2016-01-11 11:00,6,-73.99751282,40.75667953,-73.95821381,40.77867126,N,1407
id2846931,1,2016-06-18 16:11,2016-06-18 16:32,2,-73.98240662,40.75110245,-73.93917084,40.80783463,N,1265
id2037418,2,2016-03-12 18:56,2016-03-12 19:19,1,-73.95251465,40.77236176,-73.94017029,40.83376312,N,1395
id0460333,2,2016-06-26 22:05,2016-06-26 22:27,5,-73.86277008,40.7688446,-73.97969818,40.73340607,N,1315
id2017033,1,2016-05-23 6:57,2016-05-23 7:19,1,-73.98356628,40.73019409,-73.97954559,40.78965759,N,1303
id1664400,2,2016-05-08 2:31,2016-05-08 2:56,3,-73.97828674,40.76322937,-73.96779633,40.6960907,N,1494
id0223472,2,2016-06-26 19:05,2016-06-26 19:28,1,-73.99555206,40.75458145,-73.94293213,40.83815002,N,1334
id2776690,2,2016-06-02 14:06,2016-06-02 14:29,2,-73.96886444,40.75799179,-73.87062836,40.77387238,N,1407
id3243833,2,2016-01-19 16:56,2016-01-19 17:17,1,-73.87114716,40.77386856,-73.82816315,40.8550415,N,1265
id3439772,2,2016-05-06 13:13,2016-05-06 13:35,4,-73.9956131,40.7251091,-73.97434235,40.75994873,N,1342
id1580012,2,2016-06-18 4:10,2016-06-18 4:32,1,-73.98838806,40.71876144,-73.94061279,40.70159912,N,1313
id1294349,2,2016-03-30 7:47,2016-03-30 8:09,6,-73.97284698,40.7824173,-73.86194611,40.76850128,N,1316
id2202263,1,2016-02-17 9:07,2016-02-17 9:29,1,-74.00656891,40.73173904,-73.97823334,40.75281143,N,1335
id2902489,2,2016-05-19 17:39,2016-05-19 18:04,1,-73.99263,40.72995377,-74.00114441,40.7618103,N,1473
id0110281,1,2016-02-22 15:56,2016-02-22 16:17,1,-73.96060944,40.78119278,-73.9886322,40.74289703,N,1271
id0259370,1,2016-05-06 17:00,2016-05-06 17:23,1,-73.98356628,40.73823166,-73.96912384,40.75939178,N,1360
id2730063,2,2016-01-21 15:28,2016-01-21 15:49,1,-73.96720123,40.77228928,-73.99152374,40.74740982,N,1276
id0544829,2,2016-04-22 16:42,2016-04-22 17:05,1,-73.99498749,40.72053528,-74.0066452,40.71520233,N,1347
id0638983,1,2016-06-26 5:37,2016-06-26 5:59,1,-73.77714539,40.64637756,-73.92459106,40.76045227,N,1311
id0741423,2,2016-06-22 22:31,2016-06-22 22:54,1,-73.86273193,40.76908112,-73.97833252,40.76239014,N,1374
id0755599,1,2016-06-27 16:22,2016-06-27 16:46,1,-73.98206329,40.77860641,-73.94013977,40.85028076,N,1427
id2776866,1,2016-01-14 8:31,2016-01-14 8:55,1,-73.9982605,40.72027969,-73.98842621,40.75424957,N,1434
id1387961,1,2016-05-01 12:02,2016-05-01 12:26,1,-73.97232819,40.76525879,-73.86173248,40.76844406,N,1477
id3580397,2,2016-03-30 20:19,2016-03-30 20:41,1,-73.98956299,40.71778107,-73.98329163,40.76197815,N,1300
id3029661,2,2016-06-07 21:53,2016-06-07 22:15,1,-73.97771454,40.7668457,-73.98629761,40.75931931,N,1330
id1188237,1,2016-03-30 12:58,2016-03-30 13:19,1,-74.014328,40.70284271,-74.0015564,40.74906158,N,1284
id0636916,2,2016-05-22 16:56,2016-05-22 17:18,1,-73.95883942,40.75990677,-73.98101807,40.77350616,N,1335
id0459244,2,2016-02-12 7:35,2016-02-12 7:58,1,-73.98226166,40.7745018,-73.9460144,40.78294373,N,1340
id3039586,1,2016-05-04 12:06,2016-05-04 12:30,1,-73.9983139,40.73530579,-73.98403931,40.75542068,N,1466
id2998693,2,2016-01-11 17:42,2016-01-11 18:05,3,-73.97310638,40.78526688,-73.98226166,40.73192596,N,1403
id2435172,2,2016-06-17 19:19,2016-06-17 19:41,2,-73.86338806,40.76971054,-73.95036316,40.77991867,N,1336
id2090102,2,2016-04-21 19:38,2016-04-21 19:59,6,-74.0063324,40.73952866,-73.99762726,40.72160339,N,1270
id2600664,1,2016-03-24 21:08,2016-03-24 21:31,1,-73.98492432,40.73643494,-73.91120148,40.75909042,N,1360
id2083423,2,2016-02-08 23:12,2016-02-08 23:34,1,-73.87444305,40.77397156,-73.98577118,40.76218033,N,1314
id2020740,2,2016-03-18 1:00,2016-03-18 1:22,1,-73.77677155,40.64543533,-73.9265213,40.67639923,N,1346
id2166653,2,2016-03-27 19:57,2016-03-27 20:22,2,-73.87338257,40.77391815,-73.96804047,40.7118187,N,1460
id0001452,1,2016-01-30 22:41,2016-01-30 23:02,1,-73.99028015,40.73112106,-74.00513458,40.73996735,N,1305
id0064759,1,2016-01-19 20:32,2016-01-19 20:54,1,-73.97874451,40.76212311,-73.98795319,40.72127914,N,1328
id2369063,1,2016-01-28 17:04,2016-01-28 17:28,1,-73.95610046,40.77851868,-73.98352814,40.77453232,N,1423
id0617978,1,2016-06-15 21:33,2016-06-15 21:57,2,-73.9677124,40.7551384,-73.98331451,40.77764893,N,1482
id2885567,1,2016-05-14 10:43,2016-05-14 11:04,1,-73.9769516,40.78001022,-73.98706055,40.75465012,N,1294
id2712979,2,2016-01-12 18:45,2016-01-12 19:09,1,-73.9892807,40.75193024,-73.94972992,40.78453827,N,1457
id3362915,1,2016-06-07 23:57,2016-06-08 0:18,2,-74.00641632,40.7073288,-74.00176239,40.72804642,N,1296
id3532514,2,2016-05-24 19:39,2016-05-24 20:00,1,-74.0088501,40.71081161,-73.97267914,40.67847824,N,1251
id0098284,2,2016-02-25 6:31,2016-02-25 6:53,2,-73.97423553,40.75762177,-73.87122345,40.77406693,N,1296
id2862997,2,2016-06-03 23:13,2016-06-03 23:35,1,-73.97975922,40.75989151,-73.95314789,40.80514908,N,1285
id0164856,1,2016-04-02 19:11,2016-04-02 19:35,1,-73.98799133,40.73782349,-73.91379547,40.8090477,N,1455
id3893309,2,2016-02-10 10:09,2016-02-10 10:29,1,-73.96176147,40.7684288,-73.99106598,40.73083878,N,1252
id1848740,1,2016-04-06 17:20,2016-04-06 17:43,1,-73.97368622,40.76369476,-74.00295258,40.72356796,N,1379
id3868175,1,2016-03-24 13:19,2016-03-24 13:43,1,-74.0025177,40.7560997,-73.97317505,40.76435471,Y,1387
id2841503,1,2016-05-13 14:14,2016-05-13 14:38,3,-74.00048828,40.76238632,-73.9703598,40.75558853,N,1444
id0592777,2,2016-04-22 10:55,2016-04-22 11:17,2,-73.954422,40.77415848,-73.98161316,40.75668335,N,1346
id0525466,2,2016-04-30 18:47,2016-04-30 19:09,2,-73.98722839,40.76594162,-73.99269104,40.73722839,N,1326
id1727928,1,2016-06-19 3:54,2016-06-19 4:19,2,-74.00473785,40.74793625,-74.06668854,40.60100174,N,1479
id3904429,1,2016-05-10 19:04,2016-05-10 19:25,1,-73.96479034,40.76015472,-73.99963379,40.74420547,N,1255
id0533750,2,2016-06-25 23:11,2016-06-25 23:34,1,-74.00914001,40.71019363,-73.98509216,40.66776276,N,1363
id3493294,2,2016-03-19 0:11,2016-03-19 0:33,1,-74.0078125,40.74050903,-73.94915771,40.78508759,N,1280
id0606653,1,2016-05-16 7:08,2016-05-16 7:29,1,-73.98194122,40.67852402,-74.01674652,40.71349335,N,1282
id3083744,1,2016-03-31 19:30,2016-03-31 19:53,1,-73.99194336,40.72716141,-73.96429443,40.71909332,N,1372
id3857874,2,2016-05-27 5:55,2016-05-27 6:17,1,-73.98586273,40.75239182,-73.86490631,40.770401,N,1336
id3116625,2,2016-05-15 18:51,2016-05-15 19:14,1,-73.78414154,40.64857101,-73.85275269,40.69009018,N,1383
id3266209,1,2016-01-12 14:47,2016-01-12 15:11,1,-73.78826141,40.64199066,-73.86695099,40.68998718,N,1415
id2651210,2,2016-04-16 1:27,2016-04-16 1:50,1,-73.96225739,40.7604332,-73.98329926,40.69541168,N,1389
id2488766,1,2016-04-12 17:09,2016-04-12 17:31,1,-74.01277924,40.70254135,-74.00671387,40.75131989,N,1348
id0545497,2,2016-05-21 23:41,2016-05-22 0:02,6,-73.95411682,40.77479935,-74.00563812,40.74843979,N,1294
id0511927,1,2016-04-19 22:55,2016-04-19 23:18,2,-74.00196838,40.72808456,-73.98500824,40.76845551,N,1375
id3696755,2,2016-03-04 11:52,2016-03-04 12:13,5,-73.97035217,40.76416016,-73.99279022,40.73086929,N,1255
id2065811,1,2016-03-15 23:05,2016-03-15 23:29,1,-73.99900055,40.72783661,-73.90641022,40.74119568,N,1427
id1364311,1,2016-04-19 8:41,2016-04-19 9:04,1,-74.00398254,40.70748901,-73.98619843,40.75597763,N,1369
id1865363,2,2016-01-07 14:05,2016-01-07 14:30,2,-73.99317932,40.7527504,-73.94287109,40.78737259,N,1498
id0546953,1,2016-02-24 12:44,2016-02-24 13:07,2,-73.96788025,40.77125168,-73.97970581,40.75539398,N,1350
id3663819,2,2016-04-20 10:17,2016-04-20 10:38,3,-73.98294067,40.75629044,-73.97782135,40.78979874,N,1258
id1355232,2,2016-05-17 14:28,2016-05-17 14:49,1,-74.00437164,40.70703888,-73.96440125,40.75627899,N,1279
id1168602,1,2016-01-19 8:48,2016-01-19 9:11,1,-73.95472717,40.7653389,-74.00406647,40.74144363,N,1375
id1886967,1,2016-03-15 20:43,2016-03-15 21:06,2,-73.97376251,40.74359894,-73.98419952,40.67583466,N,1351
id1035114,2,2016-02-11 19:19,2016-02-11 19:43,1,-73.99799347,40.71382523,-73.97846222,40.75667572,N,1478
id0715284,1,2016-02-18 11:16,2016-02-18 11:40,1,-73.97830963,40.75679016,-73.9957428,40.71682739,N,1398
id3072378,1,2016-05-21 14:27,2016-05-21 14:51,2,-73.95397949,40.76392365,-73.9934845,40.75749588,N,1450
id2472670,2,2016-03-17 9:05,2016-03-17 9:27,1,-73.97914886,40.76209641,-73.97520447,40.74962234,N,1319
id0942914,2,2016-03-31 20:35,2016-03-31 20:57,2,-73.99330902,40.73417282,-73.95922852,40.7224617,N,1358
id0091246,2,2016-01-15 1:21,2016-01-15 1:45,3,-74.00048065,40.72972488,-73.94761658,40.75605011,N,1412
id1012352,1,2016-04-26 10:06,2016-04-26 10:28,1,-73.94543457,40.77535629,-73.94503784,40.72873688,N,1356
id0738414,1,2016-01-22 8:34,2016-01-22 8:57,1,-74.00263977,40.73932266,-73.97545624,40.75782776,N,1344
id2697781,1,2016-04-29 21:49,2016-04-29 22:12,1,-73.99729919,40.72505569,-73.98157501,40.76473236,N,1407
id3421418,2,2016-01-12 22:57,2016-01-12 23:19,2,-73.97974396,40.74640656,-73.95282745,40.81635666,N,1333
id0616400,1,2016-06-03 2:29,2016-06-03 2:50,1,-74.0042572,40.72190094,-73.92773438,40.68437958,N,1289
id1001652,1,2016-04-14 22:58,2016-04-14 23:22,1,-73.97659302,40.7476387,-73.9572525,40.76591873,N,1435
id0759700,1,2016-04-17 11:02,2016-04-17 11:25,1,-74.00421143,40.72232437,-73.95575714,40.78233719,N,1433
id0015200,1,2016-04-08 21:21,2016-04-08 21:45,1,-73.87297058,40.77420425,-73.98397827,40.77949142,N,1414
id3999306,2,2016-03-13 12:57,2016-03-13 13:20,2,-73.98246765,40.76345062,-73.87271118,40.77429962,N,1398
id0320168,2,2016-04-21 6:50,2016-04-21 7:14,2,-74.00427246,40.71015167,-73.96504211,40.63441086,N,1438
id0183913,1,2016-04-07 20:08,2016-04-07 20:30,4,-73.87120056,40.77395248,-73.97924805,40.74625397,N,1283
id0580625,1,2016-05-08 14:44,2016-05-08 15:05,1,-73.96484375,40.77242661,-74.00070953,40.74630737,N,1259
id3821970,2,2016-06-08 16:37,2016-06-08 16:59,1,-73.97444916,40.74208832,-73.97835541,40.75453186,N,1300
id3409544,1,2016-04-06 11:41,2016-04-06 12:03,1,-73.98394775,40.74667358,-73.95811462,40.77648926,N,1349
id2517433,2,2016-06-10 13:39,2016-06-10 14:00,2,-73.94650269,40.7228775,-73.94559479,40.68157196,N,1277
id2500279,1,2016-02-14 17:22,2016-02-14 17:43,1,-73.98914337,40.74982071,-73.98471832,40.76044464,N,1271
id2317453,2,2016-04-22 9:47,2016-04-22 10:10,2,-73.95114136,40.77510071,-73.99114227,40.69215012,N,1412
id3442636,2,2016-06-08 11:54,2016-06-08 12:17,2,-73.98882294,40.73669815,-73.98628235,40.76208878,N,1417
id3714029,1,2016-02-01 15:05,2016-02-01 15:26,1,-73.98435974,40.73720932,-73.96646118,40.71129227,N,1280
id0665486,2,2016-01-25 17:48,2016-01-25 18:11,1,-73.96498871,40.75957108,-73.98201752,40.7541008,N,1400
id0050551,1,2016-03-03 9:15,2016-03-03 9:39,1,-73.9753952,40.76171875,-73.98156738,40.75511169,N,1442
id1224554,2,2016-04-30 5:48,2016-04-30 6:12,1,-73.99313354,40.76279068,-73.85040283,40.71035004,N,1423
id2721948,1,2016-02-26 15:19,2016-02-26 15:40,1,-73.98989105,40.73254013,-73.96118927,40.76017761,N,1251
id2974521,1,2016-05-11 9:29,2016-05-11 9:50,1,-73.95139313,40.77004623,-73.9768219,40.75762558,N,1272
id2716877,2,2016-01-11 10:47,2016-01-11 11:09,1,-73.98693085,40.77743912,-73.95336151,40.78536987,N,1358
id1829649,2,2016-03-22 16:53,2016-03-22 17:16,1,-73.98413849,40.75453186,-73.9781723,40.77722931,N,1356
id2778346,2,2016-02-16 21:53,2016-02-16 22:16,1,-73.98778534,40.71995163,-73.93475342,40.66997147,N,1352
id1853737,2,2016-02-15 9:30,2016-02-15 9:53,1,-73.8664093,40.77159119,-73.97396851,40.7585907,N,1375
id2921278,2,2016-03-22 12:55,2016-03-22 13:18,3,-73.979599,40.77106857,-73.97492981,40.74168777,N,1384
id1924941,2,2016-04-20 12:50,2016-04-20 13:12,1,-73.99965668,40.73860931,-73.98621368,40.76189041,N,1333
id2220057,1,2016-04-09 18:40,2016-04-09 19:01,2,-74.01521301,40.71614838,-73.96406555,40.71567154,N,1250
id2336730,1,2016-01-16 1:34,2016-01-16 1:57,1,-73.97515106,40.68089676,-73.92445374,40.77428818,N,1363
id3436059,2,2016-04-23 9:19,2016-04-23 9:40,1,-73.98175812,40.74402237,-73.86486816,40.77040482,N,1262
id2415179,1,2016-01-26 16:11,2016-01-26 16:33,1,-73.95458984,40.78345108,-73.95280457,40.7681427,N,1361
id2087019,1,2016-04-26 15:10,2016-04-26 15:32,1,-73.87083435,40.77363968,-73.96279144,40.75802612,N,1321
id0076852,1,2016-03-04 16:18,2016-03-04 16:40,1,-73.95637512,40.7814064,-73.95571136,40.78543472,N,1297
id2159649,1,2016-02-20 21:04,2016-02-20 21:28,1,-74.00201416,40.71956253,-73.98683167,40.75616455,N,1459
id0179196,1,2016-02-03 13:12,2016-02-03 13:35,2,-73.96355438,40.7565155,-73.93201447,40.79534531,N,1408
id2293397,2,2016-06-21 20:33,2016-06-21 20:54,1,-73.98845673,40.74584579,-73.92514038,40.75537872,N,1268
id2626946,2,2016-03-28 10:48,2016-03-28 11:10,1,-73.9775238,40.78424835,-73.97186279,40.75971985,N,1290
id2330850,1,2016-06-16 10:44,2016-06-16 11:06,1,-73.9886322,40.73793793,-73.98258972,40.75706482,N,1326
id2736128,2,2016-04-04 8:56,2016-04-04 9:21,1,-73.98577881,40.75260162,-73.87097168,40.77419662,N,1480
id0812971,1,2016-06-14 18:15,2016-06-14 18:36,1,-73.963974,40.77380371,-73.94863892,40.79664993,N,1292
id1811205,2,2016-05-16 9:30,2016-05-16 9:54,1,-73.99176025,40.74232864,-74.00418854,40.73028183,N,1405
id0568037,2,2016-04-05 18:45,2016-04-05 19:08,1,-73.98207092,40.76837158,-73.97135162,40.80036926,N,1387
id0711085,2,2016-04-22 7:29,2016-04-22 7:53,2,-73.98484802,40.72813034,-73.97757721,40.7630806,N,1445
id2476183,2,2016-06-10 17:03,2016-06-10 17:24,1,-73.99198914,40.7489624,-73.99518585,40.7231102,N,1267
id1116671,2,2016-03-14 7:21,2016-03-14 7:42,1,-73.96105957,40.80197144,-73.97490692,40.75564194,N,1271
id3527164,2,2016-06-28 10:33,2016-06-28 10:58,1,-73.9670105,40.76111984,-73.98420715,40.7493782,N,1487
id2872872,1,2016-04-13 11:01,2016-04-13 11:25,1,-73.99053955,40.75611877,-73.98719788,40.73923874,N,1476
id3414904,1,2016-06-19 4:10,2016-06-19 4:32,2,-73.98769379,40.76086426,-73.99074554,40.66805267,N,1340
id1348736,2,2016-03-10 17:09,2016-03-10 17:34,1,-73.98992157,40.73524094,-73.98371887,40.75595093,N,1470
id2813452,1,2016-04-26 8:20,2016-04-26 8:41,3,-73.98327637,40.76438522,-73.96247864,40.81014252,N,1266
id3583819,1,2016-06-19 12:41,2016-06-19 13:03,1,-73.99751282,40.72161865,-73.95272827,40.78009033,N,1341
id2969562,1,2016-03-31 7:34,2016-03-31 7:58,1,-74.0088501,40.71379089,-73.98070526,40.75970459,N,1435
id2072385,2,2016-04-23 3:24,2016-04-23 3:46,1,-73.98822784,40.73202133,-73.99979401,40.6570015,N,1320
id3355929,2,2016-03-05 18:11,2016-03-05 18:34,1,-73.86303711,40.76940918,-73.95424652,40.78419113,N,1404
id0551430,2,2016-06-15 13:34,2016-06-15 13:57,1,-74.00050354,40.75680923,-73.98596954,40.76049042,N,1419
id0091173,2,2016-02-02 16:25,2016-02-02 16:46,1,-73.95761871,40.77661133,-73.98243713,40.76480103,N,1270
id3990308,2,2016-06-20 11:19,2016-06-20 11:43,1,-73.95537567,40.77701187,-73.90835571,40.84644699,N,1426
id3776377,1,2016-03-11 0:24,2016-03-11 0:45,1,-73.98896027,40.75864792,-73.92076111,40.77152252,N,1285
id1680346,2,2016-06-19 22:49,2016-06-19 23:11,2,-73.86356354,40.76993179,-73.9730072,40.75566864,N,1301
id0922963,2,2016-04-05 21:46,2016-04-05 22:11,1,-73.98953247,40.73751831,-73.92545319,40.86800385,N,1485
id2043966,1,2016-01-13 17:58,2016-01-13 18:22,2,-73.97003174,40.76158142,-74.00144196,40.73591995,N,1435
id2523596,1,2016-05-27 22:28,2016-05-27 22:49,1,-73.97416687,40.78862762,-73.96562958,40.75526428,N,1296
id1674623,1,2016-05-04 9:10,2016-05-04 9:34,1,-73.94745636,40.78396988,-73.97824097,40.76659393,N,1392
id0899902,1,2016-05-06 19:41,2016-05-06 20:03,3,-73.86283112,40.7688942,-73.94960022,40.77601624,N,1278
id3924141,2,2016-02-23 9:35,2016-02-23 9:58,1,-73.98693085,40.74497986,-74.01599884,40.71506882,N,1393
id1754726,1,2016-05-12 23:31,2016-05-12 23:53,1,-73.87301636,40.77410889,-73.99850464,40.74428177,N,1327
id2162497,2,2016-02-05 21:24,2016-02-05 21:47,1,-73.98220825,40.77315903,-74.00011444,40.72694778,N,1363
id1128570,1,2016-06-06 15:51,2016-06-06 16:14,1,-73.97414398,40.79165649,-74.00283813,40.73370361,N,1385
id2287606,1,2016-04-14 11:56,2016-04-14 12:20,2,-74.00215912,40.7558136,-73.9834671,40.76289368,N,1404
id3874729,2,2016-06-20 21:37,2016-06-20 21:58,1,-73.97808838,40.78897095,-73.98712158,40.73252106,N,1278
id3932821,2,2016-06-17 0:06,2016-06-17 0:28,5,-74.00595093,40.7399292,-73.98999023,40.71302032,N,1317
id3812357,1,2016-01-26 14:59,2016-01-26 15:24,1,-73.95672607,40.77845001,-73.98071289,40.75341797,N,1473
id1118523,1,2016-03-12 13:16,2016-03-12 13:37,1,-73.96209717,40.76796722,-74.00611877,40.73309326,N,1269
id0420816,1,2016-03-11 0:04,2016-03-11 0:28,1,-73.98925781,40.76284027,-74.00954437,40.71089935,N,1473
id0007264,1,2016-05-20 7:09,2016-05-20 7:32,1,-73.98121643,40.78210831,-74.01139832,40.70838928,N,1418
id3421562,2,2016-06-14 16:38,2016-06-14 17:00,5,-73.99419403,40.75108719,-73.99051666,40.72341156,N,1360
id3708005,1,2016-05-24 19:04,2016-05-24 19:27,2,-73.97758484,40.75774765,-73.98986816,40.77587128,N,1331
id2963803,2,2016-01-22 19:04,2016-01-22 19:27,5,-73.86284637,40.76860809,-73.97428894,40.79005814,N,1417
id1093911,1,2016-03-12 22:30,2016-03-12 22:51,2,-73.95787048,40.72204971,-73.98651886,40.72251129,N,1276
id3208114,1,2016-01-12 17:22,2016-01-12 17:43,4,-73.97485352,40.78290939,-74.00740051,40.7432785,N,1253
id2053749,2,2016-03-30 17:47,2016-03-30 18:11,2,-74.00773621,40.74110031,-73.98567963,40.76054764,N,1448
