Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Months
37,Scientist,119094.64,9803.553333333330,3,6,15,3,24,12,6.0,1258.59,32.697521544595600,Yes,259.64985684896300,365.88365355648200,614.821822927888,Standard,289
41,Musician,19700.29,1754.690833333330,8,4,15,4,25,7,2.0,15.18,32.96892991030440,Yes,59.95781112504880,54.01938277410720,331.4918894341770,Standard,238
22,Musician,87520.66,7142.388333333330,0,5,1,4,0,5,3.0,1167.75,30.919072838869000,No,149.5993433095060,604.9933824194340,249.64610760439300,Good,292
23,Teacher,20620.64,1763.3866666666700,9,9,32,9,39,22,10.0,4962.47,21.670784875011800,,126.7835556875850,119.44343045635800,220.11168052272400,Poor,78
24,Doctor,19765.86,1613.155,10,9,34,,17,24,11.0,4533.38,23.733299947226800,Yes,59.25746530598870,196.0114341027130,196.0466005912980,Standard,29
14,Lawyer,39011.12,3014.9266666666700,8,7,28,6,35,22,6.0,1714.75,38.93696860207020,Yes,135.10818584904200,97.50710370762270,318.87737711000200,Poor,231
41,Accountant,14471.61,1021.9675,8,6,25,7,33,25,7.0,3332.8,28.722281978725400,Yes,54.02876927015560,54.34660231995660,283.82137840988800,Poor,117
25,,33741.62,2923.8016666666700,6,6,12,5,27,19,4.0,1428.31,28.926232527989600,Yes,80.26934571136190,313.4175166078440,188.6933043474600,Standard,167
45,Scientist,9058.045,643.8370833333330,6,9,24,5,33,16,469.0,1338.74,25.132724775572400,Yes,28.629528192320300,73.82741960790700,251.926760533106,Standard,240
17,Architect,9122.945,748.3301600902930,7,5,29,8,40,21,263.0,4167.46,36.250840125342100,,58.77986614172880,60.61546087452090,246.34447122679100,Poor,20
29,Lawyer,62351.4,5454.95,9,6,29,3,61,13,13.0,1277.49,31.641385781717500,,147.39257272852100,487.97704824616300,200.12537902531500,Poor,93
35,Scientist,67342.76,5327.8966666666700,6,10,4425,5,18,21,12.0,4089.06,24.81016425430430,Yes,236.6128909443690,70.01593427708680,476.16084144521100,Poor,29
28,Engineer,51324.82,4350.068333333330,7,3,11,1,22,13,8.0,138.16,34.040277462590100,Yes,28.735661767051900,92.93263458232500,563.3385369839560,Standard,211
21,Media_Manager,74913.76,6443.813333333330,2,4,5,3,13,2,3.0,558.21,36.54855038011920,No,170.93439730824500,,565.5860206104690,Good,200
31,Architect,36698.53,3028.210833333330,5,1,8,0,5,6,2.0,1121.74,35.72491890623170,No,0.0,277.0717139928560,305.74936934047800,Standard,256
40,Mechanic,7641.71,546.8091666666670,10,6,18,5,51,18,12.0,4273.06,41.20165585515690,Yes,29.29401702749150,11.514372219995500,273.87252741918000,Standard,119
33,Media_Manager,14310.25,1064.5208333333300,9,10,34,9,11,23,6.0,2188.14,29.72556475117790,Yes,92.4140805435154,66.14894585077830,237.88905693904000,Poor,145
44,Entrepreneur,17624.38,1483.6983333333300,7,9,26,7,38,18,10.0,1524.0,34.344620896264100,Yes,55.4910376756675,96.0843173965553,286.79447826111100,Standard,125
29,Manager,20933.46,1857.455,7,5,27,3,46,20,9.0,1665.01,27.04822753740800,Yes,52.2718447022509,46.20044125655680,327.2732140411920,Poor,107
38,Scientist,10127.625,872.96875,10,8,32,8,23,16,9.0,4673.99,40.0676424385575,Yes,39.103704516487300,30.0920345487752,298.1011359347380,Poor,108
19,Teacher,14134.26,1142.855,6,7,30,2,62,14,16.0,1289.12,31.27984557435670,,17.601400433181400,93.12128395892430,293.56281560789400,Poor,103
24,Manager,9669.05,925.7541666666670,8,6,31,6,27,24,15.0,1626.12,36.756269494890500,Yes,44.19159101141760,79.7875228226015,238.59630283264800,Poor,113
36,Teacher,25573.07,1948.0891666666700,8,6,11,4,8,11,7.0,477.2,38.67113280624200,No,52.24177407993630,224.04115027574200,208.52599231098800,Good,214
46,Scientist,121881.24,10126.77,0,3,2,4,4,6,3.0,771.77,25.213645051430500,No,388.6004350130060,175.24797237223400,688.8285926147600,Standard,201
36,Engineer,137672.12,11613.676666666700,6,7,7,,19,9,8.0,43.56,44.2019157653193,Yes,169.5553145193940,179.21189713977200,1062.6004550075000,Standard,373
38,Teacher,42474.2,3658.5166666666700,2,3,8,4,28,6,5.0,580.71,31.68605936055610,No,82.06622873153370,270.80948499127100,282.97595294386200,Poor,207
17,Manager,9898.815,781.90125,8,6,16,3,53,16,7.0,2381.42,29.24284749211020,Yes,21.362569128893100,88.67060819123380,258.15694767987300,Standard,120
31,Media_Manager,16241.52,1548.46,9,9,23,6,16,22,8.0,2410.41,25.219058590790300,Yes,71.8909206846593,127.75729594692600,245.1977833684150,Poor,74
48,Media_Manager,91702.14,7455.845,5,7,10,3,9,5,2.0,233.12,43.28800855036480,No,140.7271245194410,156.54918303233500,688.3081924482240,Standard,248
26,Entrepreneur,39890.28,3561.19,3,991,15,6,18,10,7.0,264.32,37.63399852731090,Yes,149.16438431597400,161.5455743466440,315.4090413373820,Standard,67
48,Accountant,121187.49,10010.9575,1,4,1,3,3,6,2.0,1077.16,30.8116550123656,No,165.62420207261500,834.3389067588990,291.13264116848500,Poor,394
48,,110711.22,9397.935,4,5,11,0,9,3,3.0,251.06,29.42571663517760,,0.0,797.2553808448840,422.5381191551160,Standard,204
47,Scientist,33669.54,2341.1142527859300,5,6,3,2,12,7,8.0,741.68,34.858540539136500,No,284.7177242125610,146.94002598626600,326.20249701524300,Good,331
48,Engineer,80676.84,6929.07,4,6,12,0,15,2,1.0,1035.77,39.17942252064980,No,0.0,73.28341863059180,859.6235813694080,Standard,217
35,Architect,16587.02,1573.9279631090000,4,6,7,1,10,4,2.0,581.12,29.01876576526890,No,107.11954809287500,39.46553266642020,354.5637894650400,Standard,243
31,Doctor,14530.755,1184.89625,8,7,7,4,14,8,6.0,1279.24,31.65835050388340,Yes,28.410939798836200,142.66376446104000,237.41492074012400,Standard,346
37,Accountant,28393.64,2076.1366666666700,6,6,31,7,46,22,10.0,2016.71,28.82290246335150,,145.47549261096200,28.753326164499800,273.3848478912050,Poor,141
14,Manager,35849.98,2823.498333333330,7,6,5,2,10,10,4.0,1264.32,37.04634703496950,Yes,32.640074423517000,214.35697562470500,325.35278328511100,Standard,102
39,Journalist,34631.43,2845.9525,8,7,15,5,17,17,4.0,568.94,39.88892856452660,Yes,139.89732386973900,80.0149045200348,314.6830216102260,Standard,158
36,Lawyer,38681.04,3309.42,7,7,2173,7,47,18,6.0,3442.38,35.76615503593930,Yes,188.32017093768200,69.75951299541630,322.86231606690200,Poor,98
54,Manager,26515.99,2083.665833333330,4,6,13,1,19,16,3.0,1150.9,27.540117936346100,No,11.483824398464600,69.47275552011690,407.4100034147520,Standard,218
33,Architect,60446.62,5065.218333333330,6,3,20,3,27,15,6.0,136.13,36.49598706760630,Yes,78.57117360919780,68.73204500957320,599.2186147145620,Standard,166
35,Mechanic,71251.6,5774.633333333330,5,7,9,1,14,20,0.0,1004.53,23.20276504764610,Yes,51.87885400348980,395.4592645805750,390.1252147492690,Standard,265
41,Media_Manager,16675.28,1451.6066666666700,6,5,16,3,10,8,13.0,1127.98,37.278425752996100,Yes,32.24283675961640,127.00087249151400,265.9169574155360,Standard,313
24,Manager,105449.34,9012.445,2,1165,3,,12,3,3.0,427.68,33.525023897622100,No,157.36626106289800,173.34580302545200,820.5324359116500,Good,323
42,Journalist,14244.33,1099.0275,6,7,29,6,24,21,7.0,2216.82,38.49684637562550,Yes,65.01423256591000,51.02897653493150,283.8595408991590,Poor,208
34,Entrepreneur,14925.81,1101.8175,8,6,5,5,19,11,8.0,781.33,36.710210900583300,Yes,61.7842816183049,101.35029781590400,227.0471705657910,Standard,119
16,Entrepreneur,10179.645,556.30375,8,7,21,2,19,19,9.0,1762.12,28.12143699508420,Yes,11.0601628480623,45.384060780476800,269.18615137146100,Poor,89
43,Doctor,69445.68,5937.1400000000000,7,7,1,0,22,20,2.0,872.64,30.84468794812060,No,0.0,88.6877173058407,745.0262826941590,Good,354
45,,15873.84,1114.82,7,6,34,6,19,18,8.0,4733.69,30.885460533359600,Yes,65.71693367809360,10.03659960594720,275.7284667159590,Poor,127
30,Manager,41871.89,3764.3241666666700,2,4,4,4,4,10,1.0,1268.9,39.42324567674640,,73.09779734604360,129.17981478151700,434.1548045391060,Standard,344
39,Doctor,38964.65,3250.054166666670,1,6,11,0,11,6,0.0,860.91,29.29955863106030,No,0.0,276.49021675200500,328.51519991466200,Standard,217
29,Accountant,117588.2,9691.016666666670,8,5,15,4,19,14,4.0,324.4,31.017695679136100,No,216.46828558504700,206.06344969002200,786.5699313915980,Standard,338
15,,103351.98,8414.665,5,3,10,4,24,18,5.0,1442.03,33.623781354687700,Yes,293.7265334245560,359.2988701007430,468.441096474701,Standard,123
18,Scientist,43419.77,3321.314166666670,4,6,6,2,1,11,3.0,158.54,29.125484168985000,No,53.4156397166188,137.66457083553200,391.0512061145160,Standard,379
34,Engineer,19517.56,1535.4633333333300,7,10,23,,30,16,6.0,2673.82,37.56460892429580,Yes,70.90498386456630,69.93122795860450,282.7101215101630,Standard,187
34,Doctor,26342.91,1949.2425,6,7,7,1,15,15,2.0,397.9,27.54476421088150,Yes,21.583210584987800,43.59060976510660,379.75042964990600,Standard,259
35,Accountant,19879.05,1464.5875,4,4,12,0,25,11,4.0,1013.71,31.33766640796670,No,0.0,170.76448541717300,265.69426458282700,Standard,225
27,Writer,18869.76,1697.4800000000000,10,7,16,9,53,24,7.0,4391.48,25.18389677092390,Yes,127.69049245656900,,118.03264791629900,Standard,106
51,Journalist,19081.51,1336.1258333333300,8,7,9,0,8,14,0.0,1041.07,36.23771862310960,Yes,0.0,94.20102455846540,319.41155877486800,Standard,377
18,Accountant,173303.68,14681.973333333300,1,2,12,3,15,10,4.0,1150.8,34.88568599507460,No,288.8732904760590,252.88762501970100,1176.4364178375700,Good,235
18,Teacher,18399.84,1609.32,6,9,16,6,53,17,11.0,4936.34,27.06187204190860,Yes,70.96507297505950,185.44014847820200,194.52677854673800,Standard,108
26,Engineer,26178.22,2211.518333333330,5,5,7,7,26,10,4.0,834.87,26.89721470308230,Yes,95.03722924979530,38.759533507551700,337.35507057598600,Standard,221
20,Accountant,70074.0,6105.5,3,3,19,6,11,5,7.0,494.25,35.04201956784350,Yes,258.68557722216800,108.8046005343210,493.05982224351200,Standard,75
23,,20389.3,1876.1083333333300,7,4,11,4,10,11,0.0,1136.37,36.20563090274160,No,48.44363927117560,62.10581504482460,337.0613790173330,Standard,320
41,Writer,76881.84,6529.82,3,7,6,1,7,7,9.0,257.87,37.638778513780200,No,61.44003646410440,222.68322322549900,618.8587403103970,Standard,331
15,Accountant,31767.33,2709.2775,5,3,19,0,21,18,6.0,969.19,29.85399992640120,Yes,0.0,229.27796331940700,321.6497866805930,Standard,389
35,Writer,17222.53,1697.210833333330,8,4,18,0,10,22,4.0,1163.47,23.82064159365440,,0.0,21.57505632988950,398.1460270034440,Standard,344
27,Engineer,99469.74,8073.145,7,5,13,1,18,11,4.0,30.1,33.638575308310700,Yes,60.01434231550140,336.26100287142000,671.0391548130790,Standard,315
55,Accountant,39161.2,3088.433333333330,2,4,5,2,11,4,5.0,1344.45,32.48392911733350,No,42.11282356163930,238.17083085885000,298.5596789128440,Poor,253
28,Entrepreneur,37225.38,2850.115,9,6,28,3,55,21,16.0,2158.37,37.517593386821300,Yes,74.99321278929460,120.80447713155100,359.21381007915400,Poor,199
34,Journalist,130076.8,10613.733333333300,4,3,10,,18,15,0.0,6.49,25.92983717261050,No,302.0151708669260,516.6562639901110,522.701898476297,Standard,344
39,,43494.82,3718.568333333330,6,7,8,1,16,11,8.0,383.25,37.773060712032100,Yes,22.190443665292900,114.47744906649000,485.1889406015500,Standard,312
44,Writer,43534.9,3758.9083333333300,3,6,15,4,8,18,7.0,314.58,29.214993743855800,Yes,100.40804469116700,56.736771172717800,468.74601746944900,Standard,222
25,Developer,12500.36,788.6966666666670,6,4,18,1,22,16,4.0,1406.78,29.676204623034400,Yes,8.521817034400450,13.326307412760300,297.0215422195060,Standard,350
44,Accountant,7755.295,590.2745833333330,6,5,24,4,57,11,15.0,2165.25,27.43377656938750,Yes,21.778277536180300,37.269589903075700,289.9795908940770,Standard,77
24,Architect,21488.17,1681.680833333330,4,4,7,3,8,11,1.0,553.06,26.095308902187000,No,42.431512201268500,45.632198261394500,360.1043728706700,Standard,218
33,Architect,44058.44,3541.536666666670,1,4,12,3,13,0,4.0,837.88,38.52848278614660,No,84.46982019401580,148.23482618722300,411.44902028542800,Standard,401
20,Media_Manager,22049.235,1764.43625,4,3,12,2,1,1,4.0,385.85,24.207779058756400,No,27.50533677409820,117.13844034548700,291.7998478804150,Good,356
16,,15745.02,1048.085,5,6,17,5,21,10,8.0,828.56,27.178798170386900,Yes,34.166485216144500,108.47869004062500,242.1633247432310,Standard,228
25,,24436.53,1881.3775,8,6,1,1,19,17,1.0,568.82,24.718603813954100,No,10.984017019383500,,385.47306970161800,Good,380
29,Developer,74008.84,6229.403333333330,9,837,32,5,19,27,7.0,1548.55,35.57862298505800,Yes,170.4932849433330,489.5073247075910,242.93972368241000,Poor,185
18,Engineer,139658.08,11915.173333333300,5,3,18,4,27,13,8.0,593.72,39.29340953937580,Yes,233.4347253771570,318.3646048707690,889.718003085407,Poor,64
22,Engineer,32776.72,2500.393333333330,9,9,32,9,55,21,7.0,3270.52,28.14461743328680,Yes,177.52661462416300,277.20371945813200,85.30899925103810,Standard,14
23,Entrepreneur,60668.72,5310.7266666666700,3,7,2,1,16,5,6.0,922.32,30.223867441690200,No,47.49675640879860,168.69601981261800,594.8798904452500,Poor,356
56,Architect,29764.37,2500.3641666666700,7,7,12,2,12,9,0.0,1154.86,27.7008376530738,Yes,33.1469955912622,87.80529359604830,419.08412747935600,Standard,340
30,Doctor,16045.125,1361.09375,1,6,10,4,15,2,1.0,1013.24,35.256994721900800,No,30.29332251252580,174.90323527911000,220.91281720836400,Standard,252
42,Manager,16540.38,1577.365,10,5,28,7,59,21,9.0,2377.8,34.083684794871700,Yes,94.4635889060092,188.32915750255300,164.94375359143800,Poor,128
44,Lawyer,80807.37,6796.947500000000,3,4,6,3,24,13,3.0,970.11,32.07955820174530,No,161.03438851378800,126.8723463539410,631.7880151322710,Standard,392
42,Accountant,17137.71,1544.1425,8,7,10,2,8,15,2.0,1486.83,36.70028252968390,,18.574107343077500,198.1462728007050,227.6938698562170,Standard,234
24,,24723.63,2234.3025,5,5,18,1,16,20,3.0,327.48,34.956983964133600,No,11.481054564783900,85.08298384975850,386.8662115854580,Standard,207
14,Writer,15360.58,981.0483333333330,6,9,25,3,48,10,11.0,1521.43,33.73864736402080,Yes,20.753795710853200,77.20541549925050,280.14562212323000,Poor,146
27,Musician,29095.94,2450.5814217046200,5,3,17,4,5,20,8.0,2510.12,39.93618931628390,Yes,185.64587242434100,77.43331655913830,377.26722264523900,Poor,78
26,Lawyer,80094.96,6378.580000000000,7,5,34,7,18,16,6.0,2286.06,41.00671746861800,Yes,419.69447738041800,121.9117750945640,346.2517475250180,Poor,98
35,Engineer,93345.76,7751.813333333330,5,7,16,4,9,12,6.0,1203.25,42.40483320058410,No,220.098870516356,183.98597167830000,611.0964911386780,Standard,190
21,,18289.68,1305.14,6,9,26,8,40,16,10.0,4266.37,24.69446443659170,Yes,99.10292383645750,175.73863723933900,145.67243892420300,Poor,31
32,Scientist,160728.04,13469.003333333300,2,5,11,2,9,4,1.0,1242.39,35.703474581792300,No,205.08669885065,111.77883693403800,1270.0347975486500,Good,216
20,,66484.36,5595.363333333330,3,3,26,3,23,18,8.0,1688.0,25.411874817657800,Yes,86.77099226007720,,530.1291765927820,Standard,114
26,Media_Manager,75612.08,6401.006666666670,8,331,17,5,52,21,10.0,2312.82,37.46266973011110,Yes,226.10199438469000,439.5825073706000,264.416164911377,Standard,208
32,Musician,10009.905,646.15875,8,5,20,3,13,21,12.0,2616.31,33.8702191121086,Yes,23.94543338423420,28.109438146645600,302.56100346912000,Standard,171
18,Scientist,25122.47,1860.539166666670,4,4,16,4,12,17,7.0,1247.63,25.9305779459812,Yes,62.484556024270200,200.02396539041400,213.54539525198300,Standard,347
35,Musician,30619.56,2704.63,5,7,16,6,9,20,6.0,711.08,34.929670568594500,Yes,137.79316663346700,179.73983140162300,212.93000196491000,Standard,150
22,Writer,68475.24,5488.27,7,8,32,5,52,24,10.0,4116.64,27.90274597740140,Yes,236.00841935933300,378.10494769770800,224.71363294296,Standard,172
43,Media_Manager,37516.41,3252.3675000000000,0,3,3,1,21,5,3.0,645.33,38.17635266904530,No,18.97557469295690,94.54733252386200,461.7138427831810,Poor,382
41,Lawyer,70217.08,5874.423333333330,9,7,28,5,40,15,11.0,3100.0,30.098652334718700,,168.95555188558800,91.6026698273245,566.8841116204210,Standard,116
34,Engineer,69932.08,5546.673333333330,5,1,7,0,9,5,2.0,109.2,34.87719544562300,No,0.0,105.41871424391400,699.2486190894190,Good,288
31,Scientist,15450.44,1115.5366666666700,10,1357,15,9,46,19,13.0,2520.24,38.12449751530560,Yes,109.01623084429000,56.273001855621300,226.26443396675500,Poor,132
35,Doctor,112745.76,9193.48,3,7,2,3,8,6,7.0,335.69,35.98424382346080,No,188.18543690160300,196.44958032519900,774.7129827731970,Standard,196
28,Lawyer,17024.05,1459.6708333333300,3,4,12,6,13,18,8.0,1473.4,27.4935993358228,Yes,68.42665413362180,187.20701064018100,180.33341855953100,Standard,92
28,Entrepreneur,40056.1,3391.008333333330,6,4,13,3,29,15,2.0,182.58,29.785099907464400,No,76.83324885387150,195.8230925359180,356.4444919435440,Standard,390
19,,72629.94,6319.495,5,5,3,1,9,16,1.0,1496.66,38.38826745807470,No,37.70912711725010,150.44499456188500,683.7953783208650,Standard,313
43,Journalist,19852.09,1654.3408333333300,10,492,34,7,20,14,11.0,3176.77,27.076495476062000,Yes,93.69111843644410,103.24114261258900,238.50182228430100,Poor,102
29,Entrepreneur,72279.4,6295.283333333330,7,6,23,7,17,10,6.0,1273.09,35.6809338986347,Yes,282.54455065067900,182.1934718460520,424.790310836603,Poor,171
40,Teacher,32471.74,2837.978333333330,7,10,19,9,60,22,11.0,1539.53,30.4353656939234,Yes,141.9227227560240,192.39389190677300,209.4812186705360,Poor,204
32,Architect,175572.44,14422.036666666700,5,4,1,3,10,4,0.0,388.99,36.823394111154700,No,290.10697332337500,285.8554653975880,1106.2412279457000,Poor,389
40,,120009.32,10242.776666666700,5,1,7,4,14,0,0.0,446.51,36.41031464226820,No,230.52835206823800,204.18398239039500,829.5653322080330,Good,349
24,Lawyer,59868.93000000000,5111.0775,4,7,9,4,8,10,4.0,417.72,31.702063519774700,,104.62203778290500,270.54022844086600,395.94548377622900,Standard,343
32,Developer,28796.82,2378.735,6,6,21,5,30,23,8.0,2382.35,25.56278758543770,Yes,82.23521974662460,59.38608025863140,336.25219999474400,Standard,76
29,Entrepreneur,34599.94,2942.328333333330,7,699,3,0,19,9,1.0,942.59,32.375812983315900,No,0.0,,476.2697430430800,Standard,324
19,Teacher,16809.56,1686.7966666666700,7,10,21,5,59,21,8.0,1790.93,29.60084645650940,Yes,38.650760104411500,97.549515572101,322.4793909901540,Poor,69
44,Musician,61699.1,5010.591666666670,4,4,12,0,16,4,3.0,1320.78,30.4259165577935,No,0.0,329.0827920786590,431.9763745880080,Poor,345
32,Engineer,18577.62,1469.135,6,8,26,2,24,13,7.0,2186.18,30.195464658111000,Yes,19.093111590790100,125.29495591372100,292.52543249548900,Poor,220
40,Doctor,78722.56,6773.213333333330,7,7,4287,3,28,8,1.0,569.38,36.86263219974440,No,137.1752874069960,510.6761851695000,299.4698607568380,Standard,208
42,Mechanic,10027.07,896.5891666666670,8,5,9,3,12,16,5.0,168.72,27.057285037025700,No,13.36135815251230,28.44983510304530,327.84772341110900,Standard,252
36,Mechanic,142974.96,11698.58,2,4,5,3,14,14,0.0,443.62,26.759501889381100,No,228.1625796677510,572.9691079054820,638.7263124267670,Good,287
16,Architect,25352.0,2077.6666666666700,5,6,8,2,26,13,6.0,1320.31,32.12182333499920,Yes,26.50359850189220,120.0487050278800,331.21436313689500,Standard,222
27,Architect,7981.735,893.1445833333330,10,7,24,6,29,21,11.0,4829.8,36.5254682351114,Yes,20.325176429651000,88.29843834564470,260.69084355803800,Standard,47
32,Musician,26094.08,2120.5066666666700,7,5,11,3,18,9,2.0,945.7,30.89700948816940,,51.27956061036740,239.46533369305200,211.30577236324700,Standard,224
33,Accountant,82647.69,6967.3075,3,4,9,3,25,14,7.0,1485.52,23.72159176192080,Yes,186.2553917831480,461.24100895162500,319.23434926522700,Standard,182
27,Media_Manager,43820.67,3658.7225,1,2,11,0,13,14,4.0,1301.41,35.223003437120600,No,0.0,163.40277952793200,482.4694704720680,Good,315
39,,14791.615,1342.6345833333300,0,5,9,4,7,12,6.0,683.67,29.389502819698100,No,42.8466088350532,107.29132491771300,274.12552458056700,Standard,352
29,Mechanic,25883.65,2324.9708333333300,4,6,6,,19,12,11.0,47.03,32.173249335384700,Yes,82.1887874998951,25.797139471757400,374.5111563616810,Standard,137
35,Journalist,14906.67,1117.6279751292900,6,6,10,2,14,20,3.0,100.3,38.06114729658940,Yes,104.1770466032540,107.88738591272900,270.55234235473100,Standard,362
20,Engineer,8630.4,431.20000000000000,8,10,30,6,51,17,6.0,2530.35,25.61244214597300,Yes,27.07617403153540,,275.27496944516400,Poor,98
40,Accountant,40878.85,3440.570833333330,0,5,11,4,4,7,8.0,1360.31,27.785274084916500,No,105.01709131492100,121.35676483054100,367.6832271878720,Good,294
37,Writer,10265.86,761.4883333333330,6,8,21,2,22,18,7.0,2221.93,38.920994933027300,Yes,11.955770639913800,23.18285791441680,291.01020477900300,Poor,80
50,Musician,19809.27,1711.7725,5,5,8,1,0,0,2.0,562.34,39.023303895688100,No,14.05862727465900,29.955970629625300,377.1626520957160,Standard,363
44,Manager,34476.68,2715.056666666670,6,7,24,8,36,14,11.0,1976.63,37.90415330952050,Yes,171.1757589064550,79.00369692288400,281.32621083732800,Poor,135
24,Writer,38856.53,3337.044166666670,3,4,1,3,6,3,1.0,1375.65,37.5278990488899,No,51.757389551167200,349.77697881427700,222.1700483012220,Poor,302
38,Scientist,43135.98,3375.6650000000000,8,4,18,2,29,9,5.0,1747.6,38.91785398746280,Yes,60.609903932745000,193.198835259322,343.75776080793300,Poor,124
44,Teacher,9828073.0,2420.8766666666700,5,6,9,,8,10,2.0,1005.41,25.8038272896195,Yes,36.65081375775500,250.56779092845300,234.8690619804580,Standard,230
53,Journalist,43502.68,3733.223333333330,0,7,6,1,15,5,3.0,862.14,23.584333662652300,No,32.03232756170210,439.4001346303510,191.8898711412810,Good,314
43,Mechanic,174552.84,14581.07,4,6,5,2,6,4,3.0,308.8,32.86086521404640,,256.0135951589250,578.6417234062100,873.4516814348660,Good,194
22,,16266.91,1220.575833333330,9,9,28,2,32,19,9.0,2125.88,29.64410720485590,Yes,23.054673584694400,79.34735218711170,309.6555575615270,Poor,201
44,Journalist,79510.95000000000,6805.912500000000,6,3,4104,6,30,3920,8.0,666.47,24.87676222969060,Yes,315.6639373192080,394.87987839014200,260.0474342906500,Poor,69
47,Developer,93841.65,8115.1375,0,3,6,1,29,10,0.0,1042.2,37.18100152652310,,52.68657186195370,90.01517338507900,918.8120047529670,Poor,182
36,Doctor,14329.24,1173.1033333333300,9,5,21,9,44,21,7.0,2182.6,35.502033056351400,Yes,100.67619411489600,19.967239067695200,246.666900150742,Standard,112
23,Doctor,83716.08,7181.34,6,4,10,1,28,20,4.0,729.69,39.205396724562600,Yes,49.31112737580690,493.346158773744,455.47671385044900,Standard,357
29,Architect,60529.08,5069.09,5,3,24,7,6,20,10.0,2329.34,29.767865394089000,,317.58066786113300,93.93216270640520,335.396169432462,Poor,197
30,Writer,37769.92,3175.4933333333300,7,4,18,6,26,14,7.0,196.13,32.58695769510200,Yes,164.41723939671400,109.69008757811400,293.4420063585060,Standard,74
34,Developer,35755.69,2775.640833333330,8,3,1,1,23,21,2.0,198.29,32.43849550220600,No,26.446878047647700,119.45728120661300,401.6599240790730,Good,266
35,Scientist,68183.84,5916.986666666670,8,4,27,7,31,19,10.0,3341.21,37.13893470752940,Yes,201.1615103014230,,493.5249502964010,Poor,141
25,Accountant,123915.99,10336.3325,3,6,8,2,6,0,4.0,1394.91,34.438410781252200,No,156.98814732983200,482.7452213890920,653.8998812810760,Good,197
24,Scientist,16937.425,1162.4520833333300,4,142,4,1,10,0,1.0,167.57,37.55781019775860,No,7.247942505883220,43.266302746073600,355.7309630813770,Good,260
54,Engineer,33132.94,2478.078333333330,6,6,3085,3,23,12,2.0,795.69,34.71480625600860,,81.78093560227400,,217.7210573826470,Standard,256
32,Entrepreneur,87605.68,7299.473333333330,5,7,19,3,29,14,6.0,512.74,28.183521004733900,Yes,112.14880092302200,336.88315935128200,570.9153730590290,Poor,357
17,Musician,18157.95,1095.8120759925200,6,7,28,2,26,12,11.0,1795.88,27.76693379414870,Yes,217.31281892722700,34.073559567264400,323.08029551298500,Poor,97
45,Developer,19012.18,1548.3483333333300,4,6,20,3,30,17,8.0,84.05,33.52021797825210,Yes,42.2581756649392,166.51442101846700,236.0622366499270,Poor,259
24,Mechanic,81842.52,6733.21,6,6,18,7,50,19,12.0,3127.09,27.264099717018900,Yes,322.07659897858500,239.67745357624600,401.5669474451690,Standard,142
39,Mechanic,59612.64,5067.72,6,5,32,7,61,24,12.0,4764.4,38.76473984682250,Yes,283.7334319714930,70.74532517407310,402.293242854434,Poor,40
44,Entrepreneur,33441.59,2748.799166666670,2,4,1,0,1,6,5.0,154.96,29.16522577718450,No,0.0,96.05035502361020,428.8295616430560,Standard,380
43,Journalist,49400.52,4055.71,9,7,31,6,30,22,10.0,2665.45,40.13862740506310,Yes,230.287844059992,325.36963225749800,119.91352368251000,Standard,86
29,Journalist,59207.56,5176.963333333330,6,10,29,7,31,22,7.0,4831.4,37.02100324948470,Yes,187.1637870165590,278.49612230350600,332.03642401326800,Poor,66
18,Media_Manager,160016.44,13477.703333333300,2,5,3,1,4,8,1.0,1123.32,42.276238380354100,No,86.88154044188540,89.76044118422300,1411.128351707230,Good,271
37,Journalist,137798.88,10609.791908648800,6,5,13,0,23,14,2.0,1056.3,36.8327548856517,No,988.4480913512180,163.0540354399820,1236.7699645600200,Good,327
40,Lawyer,36825.36,3059.78,6,5,13,4,13,11,8.0,1078.41,31.56503438110470,Yes,61.69087228139710,33.29579511177140,460.99133260683100,Standard,224
30,Entrepreneur,76387.05000000000,6104.587500000000,5,4,20,0,22,12,0.0,1001.62,38.2997057214491,No,0.0,93.08291754365830,757.3758324563420,Standard,234
27,Entrepreneur,14458.0,1251.8333333333300,3,8,29,6,19,8,13.0,1701.54,23.35134006855020,Yes,47.8760441827213,126.66756866037700,230.63972049023500,Poor,95
26,Writer,121274.24,9887.186666666670,2,7,10,2,10,10,6.0,844.6,34.076982955035,No,167.4310717450770,628.8157959318160,482.4717989897740,Standard,326
33,Teacher,31592.03,2550.6691666666700,6,7,18,2,27,20,1.0,778.91,41.70855765912530,Yes,41.84350383213540,118.25421564473700,364.96919718979400,Standard,236
24,Accountant,7021.91,507.1591666666670,3,9,20,7,29,18,13.0,1919.27,31.078771801189900,Yes,27.59062663472200,12.034929569956900,261.09036046198800,Standard,139
27,Mechanic,14566.27,1201.8558333333300,6,9,31,1307,22,15,11.0,3402.82,36.61265140186860,Yes,50.31132270983990,128.70875214779300,231.1655084757000,Standard,31
